accuracy,recall,precision,F_measure,num_edge,n_p,n,p,model
0.8833458646616541,1,0.0032123353678123997,0.006404098623118796,9339,800_400,800,400,glasso
0.8827568922305764,1,0.0031962497336458554,0.006372132540356838,9386,800_400,800,400,glasso
0.8822180451127819,1,0.003181673560292714,0.006343165239454488,9429,800_400,800,400,glasso
0.8825814536340852,1,0.0031914893617021275,0.006362672322375397,9400,800_400,800,400,glasso
0.8836967418546365,1,0.0032219954892063153,0.006423295150412162,9311,800_400,800,400,glasso
0.8832706766917293,1,0.0032102728731942215,0.0064,9345,800_400,800,400,glasso
0.7412244897959184,0.8333333333333334,0.07418397626112759,0.13623978201634876,337,25_50,25,50,DC
0.8718367346938776,0.6666666666666666,0.11976047904191617,0.20304568527918784,167,25_50,25,50,DC
0.8089795918367347,0.7333333333333333,0.08870967741935484,0.15827338129496402,248,25_50,25,50,DC
0.8179591836734694,0.7,0.08936170212765958,0.15849056603773584,235,25_50,25,50,DC
0.913469387755102,0.5333333333333333,0.14814814814814814,0.2318840579710145,108,25_50,25,50,DC
0.7706122448979592,0.7666666666666667,0.07744107744107744,0.14067278287461774,297,25_50,25,50,DC
0.9289795918367347,0.5,0.1724137931034483,0.25641025641025644,87,25_50,25,50,DC
0.8571428571428571,0.5666666666666667,0.09497206703910614,0.1626794258373206,179,25_50,25,50,DC
0.9028571428571428,0.4666666666666667,0.11965811965811966,0.19047619047619047,117,25_50,25,50,DC
0.726530612244898,0.6666666666666666,0.057971014492753624,0.10666666666666666,345,25_50,25,50,DC
0.8938775510204081,0.6,0.1323529411764706,0.21686746987951808,136,25_50,25,50,DC
0.9093877551020408,0.36666666666666664,0.10679611650485436,0.16541353383458643,103,25_50,25,50,DC
0.8040816326530612,0.6333333333333333,0.07661290322580645,0.1366906474820144,248,25_50,25,50,DC
0.9044897959183673,0.7333333333333333,0.16793893129770993,0.2732919254658385,131,25_50,25,50,DC
0.8677551020408163,0.6,0.10714285714285714,0.18181818181818182,168,25_50,25,50,DC
0.88,0.7,0.1320754716981132,0.22222222222222224,159,25_50,25,50,DC
0.7910204081632654,0.7333333333333333,0.08148148148148149,0.1466666666666667,270,25_50,25,50,DC
0.9542857142857143,0.5666666666666667,0.2833333333333333,0.3777777777777777,60,25_50,25,50,DC
0.9053061224489796,0.6666666666666666,0.15873015873015872,0.2564102564102564,126,25_50,25,50,DC
0.8955102040816326,0.6666666666666666,0.14492753623188406,0.2380952380952381,138,25_50,25,50,DC
0.8914285714285715,0.6333333333333333,0.1347517730496454,0.22222222222222224,141,25_50,25,50,DC
0.7804081632653062,0.8333333333333334,0.08650519031141868,0.15673981191222572,289,25_50,25,50,DC
0.9061224489795918,0.6333333333333333,0.15447154471544716,0.24836601307189543,123,25_50,25,50,DC
0.9322448979591836,0.5666666666666667,0.19540229885057472,0.2905982905982906,87,25_50,25,50,DC
0.9559183673469388,0.4666666666666667,0.2692307692307692,0.3414634146341463,52,25_50,25,50,DC
0.9371428571428572,0.6333333333333333,0.2235294117647059,0.3304347826086957,85,25_50,25,50,DC
0.803265306122449,0.8,0.09266409266409266,0.16608996539792384,259,25_50,25,50,DC
0.9248979591836735,0.5333333333333333,0.1702127659574468,0.25806451612903225,94,25_50,25,50,DC
0.8391836734693877,0.7,0.10047846889952153,0.17573221757322177,209,25_50,25,50,DC
0.9387755102040817,0.5333333333333333,0.2077922077922078,0.2990654205607477,77,25_50,25,50,DC
0.8546938775510204,0.9,0.13366336633663367,0.2327586206896552,202,50_50,50,50,DC
0.9510204081632653,0.8,0.3076923076923077,0.4444444444444444,78,50_50,50,50,DC
0.883265306122449,0.8,0.14906832298136646,0.2513089005235602,161,50_50,50,50,DC
0.9697959183673469,0.7333333333333333,0.43137254901960786,0.54320987654321,51,50_50,50,50,DC
0.8946938775510204,0.7,0.14893617021276595,0.24561403508771928,141,50_50,50,50,DC
0.9673469387755103,0.6666666666666666,0.4,0.5,50,50_50,50,50,DC
0.9844897959183674,0.6,0.72,0.6545454545454547,25,50_50,50,50,DC
0.9444897959183673,0.6333333333333333,0.25,0.3584905660377358,76,50_50,50,50,DC
0.9771428571428571,0.5666666666666667,0.53125,0.5483870967741935,32,50_50,50,50,DC
0.9273469387755102,0.7333333333333333,0.21359223300970873,0.33082706766917286,103,50_50,50,50,DC
0.9110204081632653,0.8,0.1889763779527559,0.3057324840764331,127,50_50,50,50,DC
0.9771428571428571,0.4666666666666667,0.5384615384615384,0.5,26,50_50,50,50,DC
0.9877551020408163,0.6666666666666666,0.8,0.7272727272727272,25,50_50,50,50,DC
0.7804081632653062,0.9333333333333333,0.09491525423728814,0.1723076923076923,295,50_50,50,50,DC
0.9828571428571429,0.5666666666666667,0.68,0.6181818181818183,25,50_50,50,50,DC
0.9608163265306122,0.7333333333333333,0.3548387096774194,0.47826086956521735,62,50_50,50,50,DC
0.9828571428571429,0.4,0.8,0.5333333333333333,15,50_50,50,50,DC
0.9836734693877551,0.6,0.6923076923076923,0.6428571428571429,26,50_50,50,50,DC
0.9730612244897959,0.8,0.47058823529411764,0.5925925925925927,51,50_50,50,50,DC
0.9746938775510204,0.8333333333333334,0.49019607843137253,0.6172839506172839,51,50_50,50,50,DC
0.9706122448979592,0.6333333333333333,0.4318181818181818,0.5135135135135135,44,50_50,50,50,DC
0.9559183673469388,0.7666666666666667,0.32857142857142857,0.45999999999999996,70,50_50,50,50,DC
0.8742857142857143,0.9,0.15168539325842698,0.25961538461538464,178,50_50,50,50,DC
0.9346938775510204,0.6666666666666666,0.2222222222222222,0.3333333333333333,90,50_50,50,50,DC
0.9453061224489796,0.7333333333333333,0.2716049382716049,0.3963963963963964,81,50_50,50,50,DC
0.929795918367347,0.8333333333333334,0.2358490566037736,0.36764705882352944,106,50_50,50,50,DC
0.9273469387755102,0.8333333333333334,0.22935779816513763,0.3597122302158274,109,50_50,50,50,DC
0.9836734693877551,0.6,0.6923076923076923,0.6428571428571429,26,50_50,50,50,DC
0.9657142857142857,0.8,0.4,0.5333333333333333,60,50_50,50,50,DC
0.986938775510204,0.6666666666666666,0.7692307692307693,0.7142857142857142,26,50_50,50,50,DC
0.9648979591836735,0.9,0.40298507462686567,0.5567010309278351,67,100_50,100,50,DC
0.9812244897959184,0.8333333333333334,0.5813953488372093,0.684931506849315,43,100_50,100,50,DC
0.966530612244898,0.9,0.4153846153846154,0.568421052631579,65,100_50,100,50,DC
0.9738775510204082,0.8,0.48,0.6,50,100_50,100,50,DC
0.9640816326530612,0.8,0.3870967741935484,0.5217391304347827,62,100_50,100,50,DC
0.9934693877551021,0.8333333333333334,0.8928571428571429,0.8620689655172413,28,100_50,100,50,DC
0.9787755102040816,0.9,0.54,0.675,50,100_50,100,50,DC
0.9820408163265306,0.7666666666666667,0.6052631578947368,0.676470588235294,38,100_50,100,50,DC
0.9861224489795918,0.7,0.7241379310344828,0.711864406779661,29,100_50,100,50,DC
0.9771428571428571,0.8666666666666667,0.52,0.65,50,100_50,100,50,DC
0.9591836734693877,0.8666666666666667,0.3611111111111111,0.5098039215686274,72,100_50,100,50,DC
0.9746938775510204,0.6666666666666666,0.4878048780487805,0.5633802816901409,41,100_50,100,50,DC
0.9485714285714286,0.9333333333333333,0.3146067415730337,0.47058823529411764,89,100_50,100,50,DC
0.8848979591836734,1,0.17543859649122806,0.29850746268656714,171,100_50,100,50,DC
0.9738775510204082,0.8,0.48,0.6,50,100_50,100,50,DC
0.9771428571428571,0.8333333333333334,0.5208333333333334,0.6410256410256411,48,100_50,100,50,DC
0.9673469387755103,0.8,0.41379310344827586,0.5454545454545454,58,100_50,100,50,DC
0.9551020408163265,0.8666666666666667,0.33766233766233766,0.485981308411215,77,100_50,100,50,DC
0.9812244897959184,0.8666666666666667,0.5777777777777777,0.6933333333333332,45,100_50,100,50,DC
0.9616326530612245,0.9666666666666667,0.38666666666666666,0.5523809523809524,75,100_50,100,50,DC
0.8865306122448979,0.9333333333333333,0.1696969696969697,0.2871794871794872,165,100_50,100,50,DC
0.9722448979591837,0.9,0.46551724137931033,0.6136363636363636,58,100_50,100,50,DC
0.9477551020408164,0.9666666666666667,0.31521739130434784,0.4754098360655738,92,100_50,100,50,DC
0.8359183673469388,0.9666666666666667,0.12663755458515283,0.2239382239382239,229,100_50,100,50,DC
0.9738775510204082,0.9,0.48214285714285715,0.627906976744186,56,100_50,100,50,DC
0.9648979591836735,0.9,0.40298507462686567,0.5567010309278351,67,100_50,100,50,DC
0.9910204081632653,0.8666666666666667,0.7878787878787878,0.8253968253968254,33,100_50,100,50,DC
0.9730612244897959,0.8666666666666667,0.4727272727272727,0.611764705882353,55,100_50,100,50,DC
0.9542857142857143,0.9333333333333333,0.34146341463414637,0.5,82,100_50,100,50,DC
0.9910204081632653,0.8,0.8275862068965517,0.8135593220338982,29,100_50,100,50,DC
0.9907070707070708,0.5666666666666667,0.34,0.425,50,50_100,50,100,DC
0.9624242424242424,0.7333333333333333,0.11,0.19130434782608696,200,50_100,50,100,DC
0.9890909090909091,0.43333333333333335,0.26,0.325,50,50_100,50,100,DC
0.9903030303030304,0.5333333333333333,0.32,0.4,50,50_100,50,100,DC
0.9923232323232323,0.7,0.42,0.525,50,50_100,50,100,DC
0.9806060606060606,0.5666666666666667,0.17,0.26153846153846155,100,50_100,50,100,DC
0.17777777777777778,1,0.007317073170731708,0.014527845036319613,4100,50_100,50,100,DC
0.9814141414141414,0.6333333333333333,0.19,0.2923076923076923,100,50_100,50,100,DC
0.9903030303030304,0.5333333333333333,0.32,0.4,50,50_100,50,100,DC
0.9907070707070708,0.5666666666666667,0.34,0.425,50,50_100,50,100,DC
0.9822222222222222,0.7,0.21,0.3230769230769231,100,50_100,50,100,DC
0.9894949494949495,0.4666666666666667,0.28,0.35000000000000003,50,50_100,50,100,DC
0.9907070707070708,0.5666666666666667,0.34,0.425,50,50_100,50,100,DC
0.9822222222222222,0.7,0.21,0.3230769230769231,100,50_100,50,100,DC
0.9907070707070708,0.5666666666666667,0.34,0.425,50,50_100,50,100,DC
0.9818181818181818,0.6666666666666666,0.2,0.30769230769230765,100,50_100,50,100,DC
0.98989898989899,0.5,0.3,0.37499999999999994,50,50_100,50,100,DC
0.9701010101010101,0.5333333333333333,0.10666666666666667,0.17777777777777778,150,50_100,50,100,DC
0.9911111111111112,0.6,0.36,0.45,50,50_100,50,100,DC
0.9911111111111112,0.6,0.36,0.45,50,50_100,50,100,DC
0.983030303030303,0.7666666666666667,0.23,0.35384615384615387,100,50_100,50,100,DC
0.9123232323232323,0.7666666666666667,0.051111111111111114,0.09583333333333334,450,50_100,50,100,DC
0.9818181818181818,0.6666666666666666,0.2,0.30769230769230765,100,50_100,50,100,DC
0.9907070707070708,0.5666666666666667,0.34,0.425,50,50_100,50,100,DC
0.98989898989899,0.5,0.3,0.37499999999999994,50,50_100,50,100,DC
0.9806060606060606,0.5666666666666667,0.17,0.26153846153846155,100,50_100,50,100,DC
0.9523232323232323,0.7333333333333333,0.088,0.15714285714285717,250,50_100,50,100,DC
0.9838383838383838,0.8333333333333334,0.25,0.3846153846153846,100,50_100,50,100,DC
0.9911111111111112,0.6,0.36,0.45,50,50_100,50,100,DC
0.9923232323232323,0.7,0.42,0.525,50,50_100,50,100,DC
0.9931313131313131,0.7666666666666667,0.46,0.575,50,100_100,100,100,DC
0.9923232323232323,0.7,0.42,0.525,50,100_100,100,100,DC
0.972929292929293,0.7666666666666667,0.15333333333333332,0.25555555555555554,150,100_100,100,100,DC
0.9737373737373738,0.8333333333333334,0.16666666666666666,0.2777777777777778,150,100_100,100,100,DC
0.9931313131313131,0.7666666666666667,0.46,0.575,50,100_100,100,100,DC
0.9834343434343434,0.8,0.24,0.36923076923076925,100,100_100,100,100,DC
0.9737373737373738,0.8333333333333334,0.16666666666666666,0.2777777777777778,150,100_100,100,100,DC
0.9931313131313131,0.7666666666666667,0.46,0.575,50,100_100,100,100,DC
0.9931313131313131,0.7666666666666667,0.46,0.575,50,100_100,100,100,DC
0.9644444444444444,0.9,0.135,0.23478260869565215,200,100_100,100,100,DC
0.9939393939393939,0.8333333333333334,0.5,0.625,50,100_100,100,100,DC
0.9919191919191919,0.6666666666666666,0.4,0.5,50,100_100,100,100,DC
0.9915151515151515,0.6333333333333333,0.38,0.4750000000000001,50,100_100,100,100,DC
0.9838383838383838,0.8333333333333334,0.25,0.3846153846153846,100,100_100,100,100,DC
0.9927272727272727,0.7333333333333333,0.44,0.5499999999999999,50,100_100,100,100,DC
0.9733333333333334,0.8,0.16,0.26666666666666666,150,100_100,100,100,DC
0.9915151515151515,0.6333333333333333,0.38,0.4750000000000001,50,100_100,100,100,DC
0.9826262626262626,0.7333333333333333,0.22,0.3384615384615385,100,100_100,100,100,DC
