loglik_mean,num_edge,n_p,n,p,model
-65.27201825586619,1,25_50,25,50,adapt
-65.26872051089882,1,25_50,25,50,adapt
-65.26545626291326,1,25_50,25,50,adapt
-65.26222540571757,1,25_50,25,50,adapt
-65.25902783361917,1,25_50,25,50,adapt
-65.25593820733302,0.6,25_50,25,50,adapt
-65.25247676761393,0.6,25_50,25,50,adapt
-65.24904842041131,0.6,25_50,25,50,adapt
-65.24565306106422,0.6,25_50,25,50,adapt
-65.24229058533665,0.6,25_50,25,50,adapt
-65.23896088941513,0.6,25_50,25,50,adapt
-65.23566386990632,0.6,25_50,25,50,adapt
-65.23239942383474,0.6,25_50,25,50,adapt
-65.22916744864041,0.6,25_50,25,50,adapt
-65.22596784217652,0.6,25_50,25,50,adapt
-65.2228005027072,0.6,25_50,25,50,adapt
-65.21964914739785,0.4,25_50,25,50,adapt
-65.21647568596579,0.4,25_50,25,50,adapt
-65.2133349281032,0.4,25_50,25,50,adapt
-65.21022677118617,0.4,25_50,25,50,adapt
-65.20715111300234,0.4,25_50,25,50,adapt
-65.20410785174845,0.4,25_50,25,50,adapt
-65.20109688602818,0.4,25_50,25,50,adapt
-65.19811811485002,0.4,25_50,25,50,adapt
-65.19517143762482,0.4,25_50,25,50,adapt
-65.19225675416394,0.4,25_50,25,50,adapt
-65.18937396467685,0.4,25_50,25,50,adapt
-65.18648025703197,0.2,25_50,25,50,adapt
-64.14927861262109,1224.6,50_50,50,50,adapt
-63.76080437788835,898,50_50,50,50,adapt
-63.55731269037447,749.6,50_50,50,50,adapt
-63.45044960524498,638.2,50_50,50,50,adapt
-63.41660358234213,548,50_50,50,50,adapt
-63.41144052284484,476.8,50_50,50,50,adapt
-63.432422000227255,417,50_50,50,50,adapt
-63.465981446703104,366,50_50,50,50,adapt
-63.50208860175711,321.6,50_50,50,50,adapt
-63.54495919028198,282.4,50_50,50,50,adapt
-63.58472830383088,246,50_50,50,50,adapt
-63.62922736469051,213.6,50_50,50,50,adapt
-63.67778019418544,189.2,50_50,50,50,adapt
-63.731740299812955,166.6,50_50,50,50,adapt
-63.79214778174042,146.4,50_50,50,50,adapt
-63.85623334721663,128.6,50_50,50,50,adapt
-63.91300227593919,111.2,50_50,50,50,adapt
-63.96270876912767,100.8,50_50,50,50,adapt
-64.0100075882475,88.6,50_50,50,50,adapt
-64.05657876921498,79,50_50,50,50,adapt
-64.09987405188616,70,50_50,50,50,adapt
-64.14724577118302,61.2,50_50,50,50,adapt
-64.20262914564171,54.2,50_50,50,50,adapt
-64.25948784042083,48.2,50_50,50,50,adapt
-64.31586434431053,44.4,50_50,50,50,adapt
-64.37140321891174,40.6,50_50,50,50,adapt
-64.42744975227507,37.6,50_50,50,50,adapt
-64.4851771502518,35.6,50_50,50,50,adapt
-64.5446784723763,32,50_50,50,50,adapt
-64.6035796095932,29,50_50,50,50,adapt
-64.66047409831832,26.6,50_50,50,50,adapt
-64.7156686363443,23.8,50_50,50,50,adapt
-64.76512706402316,22,50_50,50,50,adapt
-64.81446275061408,21.4,50_50,50,50,adapt
-64.86205236177327,20.6,50_50,50,50,adapt
-64.90736102703892,19.4,50_50,50,50,adapt
-64.9509853256011,18.8,50_50,50,50,adapt
-64.99287768154083,17.2,50_50,50,50,adapt
-65.0312053038549,16,50_50,50,50,adapt
-65.06698895750398,14.4,50_50,50,50,adapt
-65.0995720243055,13.2,50_50,50,50,adapt
-65.13108003583122,12.4,50_50,50,50,adapt
-65.1621411458503,12,50_50,50,50,adapt
-65.1921045804358,11.6,50_50,50,50,adapt
-65.2207088217325,11,50_50,50,50,adapt
-65.24742355465162,10.4,50_50,50,50,adapt
-65.27280684631232,9.4,50_50,50,50,adapt
-65.29656710865056,8.6,50_50,50,50,adapt
-65.31731665126155,7.2,50_50,50,50,adapt
-65.33555669481406,6.8,50_50,50,50,adapt
-65.35356722076486,6.8,50_50,50,50,adapt
-65.37009357582434,6.2,50_50,50,50,adapt
-65.38541469740932,6,50_50,50,50,adapt
-65.39968072515617,5.4,50_50,50,50,adapt
-65.41282214262247,5,50_50,50,50,adapt
-65.42476318076241,4.4,50_50,50,50,adapt
-65.43470721418117,4.2,50_50,50,50,adapt
-65.44467964224725,4.2,50_50,50,50,adapt
-65.45315510717136,3.8,50_50,50,50,adapt
-65.45995663280476,3.6,50_50,50,50,adapt
-65.46632324464551,3.4,50_50,50,50,adapt
-65.47261299737713,3.2,50_50,50,50,adapt
-65.47889739303126,3.2,50_50,50,50,adapt
-65.48525531646078,3.2,50_50,50,50,adapt
-65.49148463119833,2.8,50_50,50,50,adapt
-65.49666140017989,2.6,50_50,50,50,adapt
-65.50167300605605,2.6,50_50,50,50,adapt
-65.5058732974071,2.4,50_50,50,50,adapt
-65.50953597970818,2,50_50,50,50,adapt
-65.51290977516378,2,50_50,50,50,adapt
-65.51623442952035,1.6,50_50,50,50,adapt
-65.5195424535031,1.6,50_50,50,50,adapt
-65.52291998166369,1.6,50_50,50,50,adapt
-65.52636663178787,1.6,50_50,50,50,adapt
-65.52961929427404,1.4,50_50,50,50,adapt
-65.53293796583402,1.4,50_50,50,50,adapt
-65.53600460899196,1.2,50_50,50,50,adapt
-65.53873997216508,1.2,50_50,50,50,adapt
-65.54154301867115,1.2,50_50,50,50,adapt
-65.54441337503226,1.2,50_50,50,50,adapt
-65.54718346977876,1,50_50,50,50,adapt
-65.54986451774514,0.8,50_50,50,50,adapt
-65.55260261197722,0.8,50_50,50,50,adapt
-65.55540887132113,0.8,50_50,50,50,adapt
-65.55828292305821,0.8,50_50,50,50,adapt
-65.56122439727862,0.8,50_50,50,50,adapt
-65.56423292685147,0.8,50_50,50,50,adapt
-65.5673081473828,0.8,50_50,50,50,adapt
-65.5704496972254,0.8,50_50,50,50,adapt
-65.57368622696356,0.6,50_50,50,50,adapt
-65.57714734280307,0.6,50_50,50,50,adapt
-65.58067224060234,0.6,50_50,50,50,adapt
-65.58426057920167,0.6,50_50,50,50,adapt
-65.58791201962023,0.6,50_50,50,50,adapt
-65.59162622503739,0.6,50_50,50,50,adapt
-65.59540286077437,0.6,50_50,50,50,adapt
-65.59924159427626,0.6,50_50,50,50,adapt
-65.60314209509403,0.6,50_50,50,50,adapt
-65.60710403486692,0.6,50_50,50,50,adapt
-65.61112047384128,0.4,50_50,50,50,adapt
-61.52108969972604,1224,100_50,100,50,adapt
-61.00063506297109,828.4,100_50,100,50,adapt
-60.77184802457131,656.4,100_50,100,50,adapt
-60.6306274833676,537.6,100_50,100,50,adapt
-60.56635584706919,437.6,100_50,100,50,adapt
-60.54381170634092,362.4,100_50,100,50,adapt
-60.54134610638137,300.4,100_50,100,50,adapt
-60.55616511715017,245.6,100_50,100,50,adapt
-60.58598944370431,203,100_50,100,50,adapt
-60.635101729255496,168.6,100_50,100,50,adapt
-60.704149815668096,137.2,100_50,100,50,adapt
-60.77964001004864,113.8,100_50,100,50,adapt
-60.85994859731934,93.4,100_50,100,50,adapt
-60.935228616830194,76,100_50,100,50,adapt
-61.015387299178144,63.6,100_50,100,50,adapt
-61.10377359315911,55,100_50,100,50,adapt
-61.18759754853371,48,100_50,100,50,adapt
-61.26946712426685,42.4,100_50,100,50,adapt
-61.35295945882031,38,100_50,100,50,adapt
-61.438582257300894,35,100_50,100,50,adapt
-61.52266250046663,33.4,100_50,100,50,adapt
-61.60583391120182,30.8,100_50,100,50,adapt
-61.68545567821178,28,100_50,100,50,adapt
-61.762957322778654,27,100_50,100,50,adapt
-61.838607920754626,24.8,100_50,100,50,adapt
-61.911256880473744,23.2,100_50,100,50,adapt
-61.980122585452904,22.6,100_50,100,50,adapt
-62.04718479186829,22.2,100_50,100,50,adapt
-62.11243017230566,20.6,100_50,100,50,adapt
-62.17726567111165,20,100_50,100,50,adapt
-62.24187649984911,19,100_50,100,50,adapt
-62.302957318631954,18,100_50,100,50,adapt
-62.36064906858007,17.2,100_50,100,50,adapt
-62.41764725631457,16.8,100_50,100,50,adapt
-62.475087783669764,16.2,100_50,100,50,adapt
-62.53122125758303,15.6,100_50,100,50,adapt
-62.58258634887904,14.8,100_50,100,50,adapt
-62.632444859274784,14.4,100_50,100,50,adapt
-62.680502597621086,14.2,100_50,100,50,adapt
-62.7279975484012,13.6,100_50,100,50,adapt
-62.773764305590866,12.8,100_50,100,50,adapt
-62.818833163740436,12.6,100_50,100,50,adapt
-62.86338038023441,12.4,100_50,100,50,adapt
-62.906626922195294,11.8,100_50,100,50,adapt
-62.948873934153426,11.4,100_50,100,50,adapt
-62.990980062619066,11,100_50,100,50,adapt
-63.03125144351055,10.4,100_50,100,50,adapt
-63.06977579170722,10,100_50,100,50,adapt
-63.10796585446765,9.4,100_50,100,50,adapt
-63.144885939147215,9.2,100_50,100,50,adapt
-63.18084822107403,9,100_50,100,50,adapt
-63.216365618827645,9,100_50,100,50,adapt
-63.25028464999822,8,100_50,100,50,adapt
-63.28202884576565,7.8,100_50,100,50,adapt
-63.3131843775346,7.6,100_50,100,50,adapt
-63.343214891608774,7,100_50,100,50,adapt
-63.36918864685086,6.4,100_50,100,50,adapt
-63.39383892799004,6,100_50,100,50,adapt
-63.417779447534805,5.8,100_50,100,50,adapt
-63.44144649995321,5.6,100_50,100,50,adapt
-63.46481084933999,5.4,100_50,100,50,adapt
-63.48763027637338,5.4,100_50,100,50,adapt
-63.509584999883536,5.2,100_50,100,50,adapt
-63.53088997472937,4.8,100_50,100,50,adapt
-63.55110111769206,4.2,100_50,100,50,adapt
-63.56958650754268,3.4,100_50,100,50,adapt
-63.58543469086154,3,100_50,100,50,adapt
-63.6002067289929,3,100_50,100,50,adapt
-63.61508666241481,3,100_50,100,50,adapt
-63.62887707252441,2.8,100_50,100,50,adapt
-63.64175015588555,2.4,100_50,100,50,adapt
-63.65438392490912,2.4,100_50,100,50,adapt
-63.66712456977,2.4,100_50,100,50,adapt
-63.67947544195632,2.2,100_50,100,50,adapt
-63.691832302684936,2.2,100_50,100,50,adapt
-63.703448478934554,1.8,100_50,100,50,adapt
-63.71407876915626,1.6,100_50,100,50,adapt
-63.72462036228329,1.6,100_50,100,50,adapt
-63.73516646870094,1.4,100_50,100,50,adapt
-63.745117582652284,1.2,100_50,100,50,adapt
-63.75510442552173,1,100_50,100,50,adapt
-63.764570861311476,1,100_50,100,50,adapt
-63.77414136104715,1,100_50,100,50,adapt
-63.783815188447576,1,100_50,100,50,adapt
-63.793540806096104,0.8,100_50,100,50,adapt
-63.80267166368344,0.6,100_50,100,50,adapt
-63.81157785934578,0.6,100_50,100,50,adapt
-63.820586082310946,0.6,100_50,100,50,adapt
-63.82946384911303,0.4,100_50,100,50,adapt
-63.83829768120104,0.4,100_50,100,50,adapt
-63.84684763713865,0,100_50,100,50,adapt
-63.8552597819586,0,100_50,100,50,adapt
-63.86377325589488,0,100_50,100,50,adapt
-63.87238735250073,0,100_50,100,50,adapt
-63.88110137069209,0,100_50,100,50,adapt
-63.889914614699386,0,100_50,100,50,adapt
-63.898826394019714,0,100_50,100,50,adapt
-63.9078360233697,0,100_50,100,50,adapt
-63.91694282263866,0,100_50,100,50,adapt
-63.926146116842474,0,100_50,100,50,adapt
-111.99547461611377,4950,50_100,50,100,adapt
-111.88959893827565,3652.8,50_100,50,100,adapt
-111.83049188404648,2997.2,50_100,50,100,adapt
-111.77444832328227,2517.2,50_100,50,100,adapt
-111.74538994026351,2141,50_100,50,100,adapt
-111.7187710657516,1814.2,50_100,50,100,adapt
-111.70801122420367,1535.2,50_100,50,100,adapt
-111.69704019305861,1306.2,50_100,50,100,adapt
-111.68302182723208,1110.4,50_100,50,100,adapt
-111.67371511165283,943.2,50_100,50,100,adapt
-111.66823870736066,795,50_100,50,100,adapt
-111.6655910034742,674.8,50_100,50,100,adapt
-111.66361954103512,573,50_100,50,100,adapt
-111.66628172480145,479.8,50_100,50,100,adapt
-111.67069649027104,405,50_100,50,100,adapt
-111.67526822558219,345.4,50_100,50,100,adapt
-111.67686965871378,290.8,50_100,50,100,adapt
-111.67942848848703,246.2,50_100,50,100,adapt
-111.68419389152267,212.4,50_100,50,100,adapt
-111.6900659294814,181.2,50_100,50,100,adapt
-111.69722807249325,154.2,50_100,50,100,adapt
-111.70584800756798,130.4,50_100,50,100,adapt
-111.71875283553737,113.8,50_100,50,100,adapt
-111.73247834874738,98.8,50_100,50,100,adapt
-111.74805727064427,84.4,50_100,50,100,adapt
-111.76479863435326,71.8,50_100,50,100,adapt
-111.77940899413694,61.2,50_100,50,100,adapt
-111.79166576038945,53,50_100,50,100,adapt
-111.80280520011867,46.8,50_100,50,100,adapt
-111.81397661642507,40.8,50_100,50,100,adapt
-111.82584972196653,35.4,50_100,50,100,adapt
-111.837971384275,32,50_100,50,100,adapt
-111.84994121487848,27.8,50_100,50,100,adapt
-111.8616003355349,25.2,50_100,50,100,adapt
-111.87174028167381,23.6,50_100,50,100,adapt
-111.88055365065236,21.4,50_100,50,100,adapt
-111.8891449371888,18.6,50_100,50,100,adapt
-111.89773996260426,17.4,50_100,50,100,adapt
-111.9058366878621,16,50_100,50,100,adapt
-111.91352579445393,14.8,50_100,50,100,adapt
-111.9214338851181,13.8,50_100,50,100,adapt
-111.92912380617,12.8,50_100,50,100,adapt
-111.93590207868817,12.2,50_100,50,100,adapt
-111.94246210719831,11,50_100,50,100,adapt
-111.94895911151654,10.4,50_100,50,100,adapt
-111.95529738126761,9.8,50_100,50,100,adapt
-111.9617307838292,9.4,50_100,50,100,adapt
-111.96797872920035,8.8,50_100,50,100,adapt
-111.97395907054303,8.2,50_100,50,100,adapt
-111.97949470740049,7.6,50_100,50,100,adapt
-111.98471021422432,7.2,50_100,50,100,adapt
-111.98904298673314,6.4,50_100,50,100,adapt
-111.99292664235784,6,50_100,50,100,adapt
-111.99673658347312,6,50_100,50,100,adapt
-112.0001549733735,5.4,50_100,50,100,adapt
-112.00326072242822,4.6,50_100,50,100,adapt
-112.00578321538659,4.4,50_100,50,100,adapt
-112.00818350155392,4.2,50_100,50,100,adapt
-112.01058689956707,4.2,50_100,50,100,adapt
-112.01299860528698,4,50_100,50,100,adapt
-112.01531336762096,4,50_100,50,100,adapt
-112.01744674958869,3.6,50_100,50,100,adapt
-112.01936450662662,3.6,50_100,50,100,adapt
-112.02129076211412,3.6,50_100,50,100,adapt
-112.02314439471414,3.2,50_100,50,100,adapt
-112.02475446909149,2.8,50_100,50,100,adapt
-112.02601934342873,2.2,50_100,50,100,adapt
-112.02721728784891,2.2,50_100,50,100,adapt
-112.02802569592099,1.8,50_100,50,100,adapt
-112.02869363258634,1.6,50_100,50,100,adapt
-112.0293543334347,1.6,50_100,50,100,adapt
-112.03002204340066,1.6,50_100,50,100,adapt
-112.03056601400078,1,50_100,50,100,adapt
-112.03075999929125,1,50_100,50,100,adapt
-112.0309606708815,1,50_100,50,100,adapt
-112.03101194048853,0.8,50_100,50,100,adapt
-112.03086322719065,0.8,50_100,50,100,adapt
-112.0307209636944,0.8,50_100,50,100,adapt
-112.03058514494225,0.8,50_100,50,100,adapt
-112.03045576588876,0.8,50_100,50,100,adapt
-112.03022168774679,0.6,50_100,50,100,adapt
-112.02991767147786,0.6,50_100,50,100,adapt
-112.02960582391533,0.4,50_100,50,100,adapt
-112.02902104743634,0.2,50_100,50,100,adapt
-112.02841855435193,0.2,50_100,50,100,adapt
-112.02782214971218,0.2,50_100,50,100,adapt
-112.02723182792427,0.2,50_100,50,100,adapt
-112.02664758340254,0.2,50_100,50,100,adapt
-112.02606941056847,0.2,50_100,50,100,adapt
-112.02549730385061,0.2,50_100,50,100,adapt
-112.02493125768476,0.2,50_100,50,100,adapt
-112.02437126651363,0.2,50_100,50,100,adapt
-112.02381732478712,0.2,50_100,50,100,adapt
-112.02326942696226,0.2,50_100,50,100,adapt
-112.02272756750313,0.2,50_100,50,100,adapt
-112.02219174088084,0.2,50_100,50,100,adapt
-112.02166194157364,0.2,50_100,50,100,adapt
-112.02113816406673,0.2,50_100,50,100,adapt
-112.02062040285246,0.2,50_100,50,100,adapt
-112.02010865243015,0.2,50_100,50,100,adapt
-112.56264690160539,4949.2,100_100,100,100,adapt
-112.04462542282187,3115.4,100_100,100,100,adapt
-111.84794807943724,2261.6,100_100,100,100,adapt
-111.70707913322596,1682.6,100_100,100,100,adapt
-111.61001491759029,1253.6,100_100,100,100,adapt
-111.53357777521641,924.8,100_100,100,100,adapt
-111.49241015444525,684.4,100_100,100,100,adapt
-111.47325961726102,508.4,100_100,100,100,adapt
-111.47722781579309,374.4,100_100,100,100,adapt
-111.5029721853322,273,100_100,100,100,adapt
-111.53795269362085,202,100_100,100,100,adapt
-111.57898869962715,150.8,100_100,100,100,adapt
-111.62527273669852,112.4,100_100,100,100,adapt
-111.67344546031825,87.6,100_100,100,100,adapt
-111.72422522256763,66.4,100_100,100,100,adapt
-111.77299820718413,51.6,100_100,100,100,adapt
-111.8189461282428,42.6,100_100,100,100,adapt
-111.86537301018942,34.4,100_100,100,100,adapt
-111.91095899260041,31,100_100,100,100,adapt
-111.95588520200238,28,100_100,100,100,adapt
-112.00085027343803,25.2,100_100,100,100,adapt
-112.04366020832953,23.6,100_100,100,100,adapt
-112.08461907947827,21.6,100_100,100,100,adapt
-112.12504968017423,21.2,100_100,100,100,adapt
-112.16447642443954,18.8,100_100,100,100,adapt
-112.20204537015819,17.8,100_100,100,100,adapt
-112.23788805604349,17.2,100_100,100,100,adapt
-112.27115893022402,15.6,100_100,100,100,adapt
-112.30168344598012,15,100_100,100,100,adapt
-112.33093439380944,13.6,100_100,100,100,adapt
-112.35903965586164,12.8,100_100,100,100,adapt
-112.38516009103424,12.2,100_100,100,100,adapt
-112.40993967707108,11.2,100_100,100,100,adapt
-112.43219321552237,10.8,100_100,100,100,adapt
-112.4538079861269,10.6,100_100,100,100,adapt
-112.47495856807708,10.2,100_100,100,100,adapt
-112.49552362221733,9.8,100_100,100,100,adapt
-112.5156317431217,9.2,100_100,100,100,adapt
-112.53419082133126,8.6,100_100,100,100,adapt
-112.55148268142982,8,100_100,100,100,adapt
-112.56679329562348,6.8,100_100,100,100,adapt
-112.57932474163658,5.8,100_100,100,100,adapt
-112.59070542925268,5.4,100_100,100,100,adapt
-112.60145702342584,5.2,100_100,100,100,adapt
-112.61192333074456,5,100_100,100,100,adapt
-112.62196410937631,5,100_100,100,100,adapt
-112.63145134743046,4.4,100_100,100,100,adapt
-112.64013532151192,4.2,100_100,100,100,adapt
-112.64849256943096,4.2,100_100,100,100,adapt
-112.65650995592146,3.8,100_100,100,100,adapt
-112.66430066395394,3.8,100_100,100,100,adapt
-112.67215555723578,3.8,100_100,100,100,adapt
-112.68007448504672,3.8,100_100,100,100,adapt
-112.68805729806569,3.8,100_100,100,100,adapt
-112.69600709680132,3.6,100_100,100,100,adapt
-112.70338779485967,3.2,100_100,100,100,adapt
-112.7104425985869,3,100_100,100,100,adapt
-112.7161795533417,2.6,100_100,100,100,adapt
-112.72112590143189,2.4,100_100,100,100,adapt
-112.72610520008732,2.4,100_100,100,100,adapt
-112.73085060491711,2.2,100_100,100,100,adapt
-112.73541360419424,1.8,100_100,100,100,adapt
-112.73945916557587,1.6,100_100,100,100,adapt
-112.7432704760692,1.4,100_100,100,100,adapt
-112.74688064269509,1.4,100_100,100,100,adapt
-112.75055058982394,1.4,100_100,100,100,adapt
-112.75420301976231,1.2,100_100,100,100,adapt
-112.7575494221162,1.2,100_100,100,100,adapt
-112.76091480948404,1,100_100,100,100,adapt
-112.76399310150542,1,100_100,100,100,adapt
-112.76656899398218,0.8,100_100,100,100,adapt
-112.76915290469584,0.8,100_100,100,100,adapt
-112.77179445242452,0.8,100_100,100,100,adapt
-112.7744934608039,0.8,100_100,100,100,adapt
-112.77724975422721,0.8,100_100,100,100,adapt
-112.77986003768589,0.6,100_100,100,100,adapt
-112.78215728105009,0.4,100_100,100,100,adapt
-112.78429841413927,0.4,100_100,100,100,adapt
-112.78649537463471,0.4,100_100,100,100,adapt
-112.78874798828838,0.4,100_100,100,100,adapt
-112.79071608440707,0.2,100_100,100,100,adapt
-112.79264851686585,0.2,100_100,100,100,adapt
-112.79463595384736,0.2,100_100,100,100,adapt
-112.79667822094085,0.2,100_100,100,100,adapt
-112.79877826726667,0,100_100,100,100,adapt
-112.8009330198671,0,100_100,100,100,adapt
-112.80314195139671,0,100_100,100,100,adapt
-112.80540489220462,0,100_100,100,100,adapt
-112.80772167323765,0,100_100,100,100,adapt
-112.81009212603782,0,100_100,100,100,adapt
-112.81251608273975,0,100_100,100,100,adapt
-112.81499337606827,0,100_100,100,100,adapt
-112.81752383933593,0,100_100,100,100,adapt
-112.82010730644049,0,100_100,100,100,adapt
-112.8227436118625,0,100_100,100,100,adapt
-112.82543259066283,0,100_100,100,100,adapt
-112.82817407848032,0,100_100,100,100,adapt
-112.83096791152924,0,100_100,100,100,adapt
-112.83381392659706,0,100_100,100,100,adapt
-112.83671196104189,0,100_100,100,100,adapt
-111.86655462047246,4949.6,200_100,200,100,adapt
-110.78896684339102,2242.6,200_100,200,100,adapt
-110.484809240185,1242.2,200_100,200,100,adapt
-110.4295945613659,696.8,200_100,200,100,adapt
-110.4675214027681,391.8,200_100,200,100,adapt
-110.5422428545557,216.6,200_100,200,100,adapt
-110.63955763782165,130,200_100,200,100,adapt
-110.74980598580673,83.8,200_100,200,100,adapt
-110.86382945354656,56,200_100,200,100,adapt
-110.97777384983277,41.4,200_100,200,100,adapt
-111.08697611150832,34.4,200_100,200,100,adapt
-111.18776473270167,29.8,200_100,200,100,adapt
-111.28387763384538,25.2,200_100,200,100,adapt
-111.37370915297446,22,200_100,200,100,adapt
-111.45752939684192,21,200_100,200,100,adapt
-111.5374095266611,19.6,200_100,200,100,adapt
-111.61474017542982,19.2,200_100,200,100,adapt
-111.69231396360351,19.2,200_100,200,100,adapt
-111.76997849982143,18.4,200_100,200,100,adapt
-111.84494035280386,17.6,200_100,200,100,adapt
-111.9155476111554,16.8,200_100,200,100,adapt
-111.98362437124291,16.2,200_100,200,100,adapt
-112.04945900319927,15,200_100,200,100,adapt
-112.11062048262787,14.2,200_100,200,100,adapt
-112.16969594628193,13.4,200_100,200,100,adapt
-112.22580280414847,12.6,200_100,200,100,adapt
-112.2793453745673,11.8,200_100,200,100,adapt
-112.33022686623076,11.4,200_100,200,100,adapt
-112.37894278277486,10.8,200_100,200,100,adapt
-112.42530948911471,10,200_100,200,100,adapt
-112.46849757935375,9.2,200_100,200,100,adapt
-112.50748242180737,7.4,200_100,200,100,adapt
-112.5431479885945,7,200_100,200,100,adapt
-112.57616511930966,6.2,200_100,200,100,adapt
-112.6066455954727,5.6,200_100,200,100,adapt
-112.63497744247523,5.2,200_100,200,100,adapt
-112.66209734966229,5,200_100,200,100,adapt
-112.68918343019975,4.6,200_100,200,100,adapt
-112.71365129880581,4.2,200_100,200,100,adapt
-112.7379680236393,3.8,200_100,200,100,adapt
-112.76083183857165,3.8,200_100,200,100,adapt
-112.78375238317868,3.6,200_100,200,100,adapt
-112.80633232452482,3.4,200_100,200,100,adapt
-112.82896481766527,3.2,200_100,200,100,adapt
-112.85065953684462,3.2,200_100,200,100,adapt
-112.87132975191393,2.8,200_100,200,100,adapt
-112.89104559692952,2.6,200_100,200,100,adapt
-112.91018553041641,2.4,200_100,200,100,adapt
-112.92938786733275,2.4,200_100,200,100,adapt
-112.94761195949502,1.8,200_100,200,100,adapt
-112.96562468501949,1.6,200_100,200,100,adapt
-112.98351558276843,1.6,200_100,200,100,adapt
-113.00165956798452,1.6,200_100,200,100,adapt
-113.01973384909671,1.2,200_100,200,100,adapt
-113.03655601714381,1.2,200_100,200,100,adapt
-113.05362622796247,1.2,200_100,200,100,adapt
-113.07042021794202,1,200_100,200,100,adapt
-113.08627745405985,0.6,200_100,200,100,adapt
-113.10192925550436,0.6,200_100,200,100,adapt
-113.11775607583631,0.2,200_100,200,100,adapt
-113.13240453671933,0.2,200_100,200,100,adapt
-113.14705950769894,0,200_100,200,100,adapt
-113.16166804240238,0,200_100,200,100,adapt
-113.17651240669561,0,200_100,200,100,adapt
-113.1915909084105,0,200_100,200,100,adapt
-113.20690186863779,0,200_100,200,100,adapt
-113.2224436216049,0,200_100,200,100,adapt
-113.23821451455426,0,200_100,200,100,adapt
-113.25421290762353,0,200_100,200,100,adapt
-113.27043717372673,0,200_100,200,100,adapt
-113.286885698437,0,200_100,200,100,adapt
-113.30355687987037,0,200_100,200,100,adapt
-113.3204491285708,0,200_100,200,100,adapt
-113.33756086739659,0,200_100,200,100,adapt
-113.35489053140793,0,200_100,200,100,adapt
-113.37243656775559,0,200_100,200,100,adapt
-113.39019743557097,0,200_100,200,100,adapt
-113.40817160585708,0,200_100,200,100,adapt
-113.42635756138094,0,200_100,200,100,adapt
-113.44475379656689,0,200_100,200,100,adapt
-113.46335881739121,0,200_100,200,100,adapt
-113.4821711412778,0,200_100,200,100,adapt
-113.50118929699495,0,200_100,200,100,adapt
-113.52041182455307,0,200_100,200,100,adapt
-113.53983727510386,0,200_100,200,100,adapt
-113.55946421084003,0,200_100,200,100,adapt
-113.57929120489672,0,200_100,200,100,adapt
-113.59931684125321,0,200_100,200,100,adapt
-113.61953971463626,0,200_100,200,100,adapt
-113.63995843042417,0,200_100,200,100,adapt
-113.66057160455198,0,200_100,200,100,adapt
-113.68137786341754,0,200_100,200,100,adapt
-113.70237584378853,0,200_100,200,100,adapt
-113.72356419271063,0,200_100,200,100,adapt
-113.74494156741655,0,200_100,200,100,adapt
-113.76650663523581,0,200_100,200,100,adapt
-113.78825807350589,0,200_100,200,100,adapt
-113.81019456948385,0,200_100,200,100,adapt
-113.8323148202591,0,200_100,200,100,adapt
-113.85461753266702,0,200_100,200,100,adapt
-215.11125604736398,19900,100_200,100,200,adapt
-215.01351826415024,13628.2,100_200,100,200,adapt
-214.95214750627653,10538,100_200,100,200,adapt
-214.9129491805742,8380,100_200,100,200,adapt
-214.88625707544605,6730.8,100_200,100,200,adapt
-214.86668723362394,5473,100_200,100,200,adapt
-214.85370407972655,4485,100_200,100,200,adapt
-214.84394492611557,3703.4,100_200,100,200,adapt
-214.83926037840536,3077.8,100_200,100,200,adapt
-214.8380596236753,2551,100_200,100,200,adapt
-214.83932798299656,2126,100_200,100,200,adapt
-214.8431313318519,1781.8,100_200,100,200,adapt
-214.85004101808724,1498,100_200,100,200,adapt
-214.85795392668658,1262.2,100_200,100,200,adapt
-214.86571485521696,1071,100_200,100,200,adapt
-214.87349994396175,907.4,100_200,100,200,adapt
-214.8808146621599,767,100_200,100,200,adapt
-214.88747730835573,646,100_200,100,200,adapt
-214.89447992172754,552.8,100_200,100,200,adapt
-214.9014806901073,472.4,100_200,100,200,adapt
-214.9083792460314,407.2,100_200,100,200,adapt
-214.9149324195927,350.8,100_200,100,200,adapt
-214.92031342985112,302.4,100_200,100,200,adapt
-214.92496747585753,259,100_200,100,200,adapt
-214.92871313832643,220.6,100_200,100,200,adapt
-214.9319577880768,188.8,100_200,100,200,adapt
-214.93502855991926,161.4,100_200,100,200,adapt
-214.93797999359066,138.6,100_200,100,200,adapt
-214.9412142538102,119.8,100_200,100,200,adapt
-214.94444471000577,102.4,100_200,100,200,adapt
-214.94762146954028,88.4,100_200,100,200,adapt
-214.95099372831714,77.2,100_200,100,200,adapt
-214.9543612770658,69,100_200,100,200,adapt
-214.95748260553586,61.2,100_200,100,200,adapt
-214.9605788295195,55.4,100_200,100,200,adapt
-214.96358007290905,49.2,100_200,100,200,adapt
-214.9662073947356,44.4,100_200,100,200,adapt
-214.9686288678757,38,100_200,100,200,adapt
-214.97104024641067,34.2,100_200,100,200,adapt
-214.97326038475686,30.4,100_200,100,200,adapt
-214.9753410125849,27.8,100_200,100,200,adapt
-214.9773999638471,25,100_200,100,200,adapt
-214.97951077498186,21.4,100_200,100,200,adapt
